c,A,f,neur_frequency,neur_ipls,neur_twl,neur_amp,mech_joint_frequencies,mech_mean_frequency,mech_speed_fwd,mech_speed_lat,mech_torque,mech_energy,mech_cot,mech_joint_amplitudes,mech_mean_amplitude,mech_ipls,mech_twl
0.0,1.0,3.0,2.9984006530916214,0.06383586423573094,1.1490455562431567,0.9990949351352904,"[2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012]",2.999400119975986,0.028862402267288634,1.3810896199159354e-06,0.005129339386667214,2.173803936609655e-05,0.00025108720341550134,"[0.37893034 0.38003206 0.39827322 0.40867109 0.41419332 0.41842362
 0.4198149  0.4206732  0.42422551 0.43428701 0.42896947 0.41908656
 0.40425982 0.40100199 0.3966654 ]",0.40983383334203494,0.06257142857142858,1.1262857142857143
1.0,1.0,3.0,2.9984006530916214,0.06383586423573094,1.1490455562431567,0.9990949351352904,"[2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012]",2.999400119975986,0.028862402267288634,1.3810896199159354e-06,0.005129339386667214,2.173803936609655e-05,0.00025108720341550134,"[0.37893034 0.38003206 0.39827322 0.40867109 0.41419332 0.41842362
 0.4198149  0.4206732  0.42422551 0.43428701 0.42896947 0.41908656
 0.40425982 0.40100199 0.3966654 ]",0.40983383334203494,0.06257142857142858,1.1262857142857143
2.0,1.0,3.0,2.9984006530916214,0.06383586423573094,1.1490455562431567,0.9990949351352904,"[2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012]",2.999400119975986,0.028862402267288634,1.3810896199159354e-06,0.005129339386667214,2.173803936609655e-05,0.00025108720341550134,"[0.37893034 0.38003206 0.39827322 0.40867109 0.41419332 0.41842362
 0.4198149  0.4206732  0.42422551 0.43428701 0.42896947 0.41908656
 0.40425982 0.40100199 0.3966654 ]",0.40983383334203494,0.06257142857142858,1.1262857142857143
1.0,0.5,3.0,2.9984006530916214,0.06383586423573094,1.1490455562431567,0.49954746756764457,"[2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012]",2.999400119975986,0.03749882870400676,-4.909295101442113e-06,0.002569302911065543,5.455711361892076e-06,4.850319720613142e-05,"[0.1925757  0.19286971 0.19904512 0.20283046 0.20509491 0.20696755
 0.20810463 0.20934691 0.2123724  0.22073078 0.22235509 0.22174985
 0.20947905 0.20243821 0.19901774]",0.20699854077370905,0.062357142857142854,1.1224285714285713
1.0,2.0,3.0,2.9984006530916214,0.06383586423573094,1.1490455562431567,1.9981898702705723,"[2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012 2.99940012
 2.99940012 2.99940012 2.99940012]",2.999400119975986,0.0021781624361889725,2.2300872271972212e-05,0.01043862495192014,8.309806200305855e-05,0.012718541614511197,"[0.75832326 0.74652712 0.78004933 0.79721428 0.80629758 0.81002932
 0.81168086 0.81323496 0.81471029 0.81224183 0.78768277 0.74676851
 0.75237535 0.78385038 0.78723634]",0.7872148127834386,0.06257142857142858,1.1262857142857143
1.0,1.0,1.0,0.9994668843638732,0.05733803018041605,1.0320845432474888,0.9991104377362664,"[0.99980004 0.99980004 0.99980004 0.99980004 0.99980004 0.99980004
 0.99980004 0.99980004 0.99980004 0.99980004 0.99980004 0.99980004
 0.99980004 0.99980004 0.99980004]",0.9998000399919955,0.008816356617356233,-5.967954720572803e-06,0.004612817432872324,4.211285164984272e-06,0.0001592436727996327,"[0.41586295 0.4168448  0.41854858 0.41946877 0.41979925 0.42005545
 0.41997046 0.4198616  0.41999951 0.42046238 0.41933642 0.41772089
 0.41694967 0.41733469 0.41714904]",0.4186242978800063,0.05721428571428574,1.0298571428571432
1.0,1.0,5.0,4.997334421819369,0.06497834055314897,1.1696101299566812,0.999063868508993,"[4.9990002 4.9990002 4.9990002 4.9990002 4.9990002 4.9990002 4.9990002
 4.9990002 4.9990002 4.9990002 4.9990002 4.9990002 4.9990002 4.9990002
 4.9990002]",4.999000199959975,0.0484208120032458,4.524470278902356e-05,0.0060711679396092955,5.1189820489683364e-05,0.0003524424588293279,"[0.31749226 0.30396185 0.34615954 0.37137802 0.38760672 0.39958093
 0.40653993 0.41220928 0.42369479 0.4531929  0.45325808 0.44851889
 0.4114352  0.38897658 0.36832324]",0.39282188068610346,0.06285714285714286,1.1314285714285715
